image_id,split,has_annotations,total_instances,falsecopper,missinghole,mousebite,opencircuit,pinhole,scratch,shortcircuit,spur
06_short_01_jpg.rf.2ab4bdba2952dbc74d124c81150d13d5.jpg,train,Yes,5,0,0,0,0,0,0,5,0
06_short_01_jpg.rf.e64d29b31a46e04cef71470a0e0f7005.jpg,train,Yes,5,0,0,0,0,0,0,5,0
06_short_02_jpg.rf.48dfe0c49e3d98d72ee43cf54d711254.jpg,train,Yes,5,0,0,0,0,0,0,5,0
06_short_02_jpg.rf.56d0d80573f518f48b8f4b5c0917043b.jpg,train,Yes,5,0,0,0,0,0,0,5,0
06_short_03_jpg.rf.720dceb0196781db9563f1097b0cfa8d.jpg,train,Yes,5,0,0,0,0,0,0,5,0
06_short_04_jpg.rf.0c1020d71485ffb0c16dcd7a8882f41f.jpg,train,Yes,5,0,0,0,0,0,0,5,0
06_short_04_jpg.rf.a8856eb63d094e54afc43826b3857d4e.jpg,train,Yes,5,0,0,0,0,0,0,5,0
06_short_06_jpg.rf.6506764c7aa0758706f4a19f3a2666aa.jpg,train,Yes,5,0,0,0,0,0,0,5,0
06_short_06_jpg.rf.70429fb54739229954d8934eaf287a3a.jpg,train,Yes,5,0,0,0,0,0,0,5,0
06_short_08_jpg.rf.60333ca08b00fcb6d74dc99632559b60.jpg,train,Yes,5,0,0,0,0,0,0,5,0
06_short_08_jpg.rf.96f5fed10be2cf79e5ed2620b015eecf.jpg,train,Yes,5,0,0,0,0,0,0,5,0
06_short_09_jpg.rf.451027318217f3cc9c5b5d44176aba1b.jpg,train,Yes,5,0,0,0,0,0,0,5,0
06_short_09_jpg.rf.b9a3e14f136cb00993f7d9651053891b.jpg,train,Yes,5,0,0,0,0,0,0,5,0
06_short_11_jpg.rf.d7fbe7152d63cc6f053b92b670ae35ea.jpg,train,Yes,5,0,0,0,0,0,0,5,0
06_spurious-copper_open_01_jpg.rf.920aa76b0766ab3f47e863fcc6f7a0d6.jpg,train,Yes,8,5,0,0,3,0,0,0,0
06_spurious-copper_open_01_jpg.rf.b2743350882abfdf087a391b2ca4b17c.jpg,train,Yes,8,5,0,0,3,0,0,0,0
06_spurious-copper_open_02_jpg.rf.be40862a320afcdd9d28125b3603e1a6.jpg,train,Yes,8,5,0,0,3,0,0,0,0
06_spurious-copper_open_02_jpg.rf.fc49169588ad5f2c9d9f0c7ee4f51986.jpg,train,Yes,8,5,0,0,3,0,0,0,0
06_spurious-copper_open_03_jpg.rf.2f42d900cfe3477ac5adec4edb157f23.jpg,train,Yes,8,5,0,0,3,0,0,0,0
06_spurious-copper_open_04_jpg.rf.4d9230bbde25881ecb93d5ab45bfa40e.jpg,train,Yes,8,5,0,0,3,0,0,0,0
06_spurious-copper_open_04_jpg.rf.d81e585f06ff2d8a61d3786c2112a4f7.jpg,train,Yes,8,5,0,0,3,0,0,0,0
06_spurious-copper_open_05_jpg.rf.2fbd78c0248f523f917dc1ef24bf889f.jpg,train,Yes,8,5,0,0,3,0,0,0,0
06_spurious-copper_open_05_jpg.rf.db9b57d7b5df2a75348dd1aa8e57b58a.jpg,train,Yes,8,5,0,0,3,0,0,0,0
06_spur_09_jpg.rf.74f52ae9ad571bcc5f4ef2943d5109d9.jpg,train,Yes,5,0,0,0,0,0,0,0,5
06_spur_09_jpg.rf.d19e65972508dddd435f881c6c4eb29d.jpg,train,Yes,5,0,0,0,0,0,0,0,5
07_missing-hole_open-circuit_01_jpg.rf.6e1fbf368aa3538d2fa973f5ff1b20d8.jpg,train,Yes,7,0,5,0,2,0,0,0,0
07_missing-hole_open-circuit_01_jpg.rf.7bf285b75380cfbd1b19ed2125b7037f.jpg,train,Yes,7,0,5,0,2,0,0,0,0
07_missing-hole_open-circuit_01_jpg.rf.dce2d15c06e166a4fec67535d81528d6.jpg,train,Yes,7,0,5,0,2,0,0,0,0
07_missing-hole_open-circuit_04_jpg.rf.842c2dc66b8f3e85061628e213d83279.jpg,train,Yes,7,0,5,0,2,0,0,0,0
07_missing-hole_open-circuit_04_jpg.rf.c17a2e1f32933681935b9fe4f4cd8c3c.jpg,train,Yes,7,0,5,0,2,0,0,0,0
07_missing-hole_open-circuit_05_jpg.rf.f314c0dc4ba0533d31cf61bbfcf8b025.jpg,train,Yes,7,0,5,0,2,0,0,0,0
07_missing-hole_short_05_jpg.rf.8f01d876dde06855914cbd90805c4f38.jpg,train,Yes,7,0,5,0,0,0,0,2,0
07_missing-hole_short_07_jpg.rf.7f8bd8f246515a19c616481dad666aa8.jpg,train,Yes,7,0,5,0,0,0,0,2,0
07_missing-hole_short_07_jpg.rf.fed0504d6e0a9f4dfd5b2324c6c251e9.jpg,train,Yes,7,0,5,0,0,0,0,2,0
07_missing_hole_01_jpg.rf.67f5806c8da79797ad48d2cc4afb8dfc.jpg,train,Yes,5,0,5,0,0,0,0,0,0
07_missing_hole_02_jpg.rf.600f9af2d2288d3c9a3c4cd1c1d564ea.jpg,train,Yes,5,0,5,0,0,0,0,0,0
07_missing_hole_02_jpg.rf.d9f79ef56e8ee09334451a0b1372188a.jpg,train,Yes,5,0,5,0,0,0,0,0,0
07_missing_hole_03_jpg.rf.2aa7004d33d4ddc2532b6300c02f7d61.jpg,train,Yes,5,0,5,0,0,0,0,0,0
07_missing_hole_06_jpg.rf.2ee8bd689fa5652cc32d72fc47278e97.jpg,train,Yes,5,0,5,0,0,0,0,0,0
07_missing_hole_06_jpg.rf.ff9a00b9aca30d667cc5eea97617e81d.jpg,train,Yes,5,0,5,0,0,0,0,0,0
07_missing_hole_07_jpg.rf.72ee1ae6e9a4a6810ad90c2039d99978.jpg,train,Yes,5,0,5,0,0,0,0,0,0
07_mouse-bite_short_01_jpg.rf.886721bd585484b2096b1a90efb0c61d.jpg,train,Yes,8,0,0,5,0,0,0,3,0
07_mouse-bite_short_02_jpg.rf.07a1587ccbb185ec87c54c7a495b9755.jpg,train,Yes,8,0,0,5,0,0,0,3,0
07_mouse-bite_short_02_jpg.rf.539a73605932a0426a8d9bf73ed49d4b.jpg,train,Yes,8,0,0,5,0,0,0,3,0
07_mouse-bite_short_02_jpg.rf.a9728bb9518002d78362b869e84dd972.jpg,train,Yes,8,0,0,5,0,0,0,3,0
07_mouse-bite_short_02_jpg.rf.af0ade829efbcd0d1556f1f69a731396.jpg,train,Yes,8,0,0,5,0,0,0,3,0
07_mouse-bite_spur_01_jpg.rf.2c0a4aa2a0cfc432b19d473d7c56118e.jpg,train,Yes,8,0,0,5,0,0,0,0,3
07_mouse-bite_spur_01_jpg.rf.9443020501a304530204068ddec7329e.jpg,train,Yes,8,0,0,5,0,0,0,0,3
07_mouse-bite_spur_01_jpg.rf.db0379082eb6c2c5d6a3a2e40fb9540e.jpg,train,Yes,8,0,0,5,0,0,0,0,3
07_mouse-bite_spur_02_jpg.rf.40105e4855f64a3abe8591385b84f024.jpg,train,Yes,8,0,0,5,0,0,0,0,3
07_mouse-bite_spur_03_jpg.rf.fd7beb2718861b386d5c7ba0b7d76326.jpg,train,Yes,8,0,0,5,0,0,0,0,3
07_mouse-bite_spur_04_jpg.rf.98a76be5d0608484f8b3534c04775acb.jpg,train,Yes,8,0,0,5,0,0,0,0,3
07_mouse-bite_spur_04_jpg.rf.ea033f6594262cd4ebcd6bd3d17f5961.jpg,train,Yes,8,0,0,5,0,0,0,0,3
07_mouse-bite_spur_scratch_01_jpg.rf.62a9d2450f5f60c17a487be04de21bf8.jpg,train,Yes,11,0,0,5,0,0,3,0,3
07_mouse-bite_spur_scratch_01_jpg.rf.637b0acdea5fce02b941d4703fe2673d.jpg,train,Yes,11,0,0,5,0,0,3,0,3
07_mouse-bite_spur_scratch_02_jpg.rf.e8607bb04639139745958222b7324323.jpg,train,Yes,11,0,0,5,0,0,3,0,3
07_mouse-bite_spur_scratch_03_jpg.rf.a59699d1c60a1348857db2382cf7f4d8.jpg,train,Yes,11,0,0,5,0,0,3,0,3
07_mouse_bite_02_jpg.rf.149457c27565c664585283edae0e4e36.jpg,train,Yes,5,0,0,5,0,0,0,0,0
07_mouse_bite_02_jpg.rf.cf658d2b20b3974c745368f28d10bef4.jpg,train,Yes,5,0,0,5,0,0,0,0,0
07_mouse_bite_04_jpg.rf.e372bb9ace47e39f532986d1700faad9.jpg,train,Yes,5,0,0,5,0,0,0,0,0
07_mouse_bite_05_jpg.rf.53a4866e405297f764fa957b0899757e.jpg,train,Yes,5,0,0,5,0,0,0,0,0
07_mouse_bite_06_jpg.rf.c5a53761d7c63b28e250a7c6ae2c0bbe.jpg,train,Yes,5,0,0,5,0,0,0,0,0
07_mouse_bite_06_jpg.rf.e51e968f06bb9bc34d0d0ac51e9d914e.jpg,train,Yes,5,0,0,5,0,0,0,0,0
07_mouse_bite_08_jpg.rf.32600285b3849c72073f77c3a9101736.jpg,train,Yes,5,0,0,5,0,0,0,0,0
07_mouse_bite_08_jpg.rf.56c97a8124aa8a5e9840b88f45d63442.jpg,train,Yes,5,0,0,5,0,0,0,0,0
07_mouse_bite_08_jpg.rf.ced5277a12507908c1220d10a2140d72.jpg,train,Yes,5,0,0,5,0,0,0,0,0
07_mouse_bite_09_jpg.rf.28212ff6626cabc293e0e8b8c44c1a96.jpg,train,Yes,5,0,0,5,0,0,0,0,0
07_mouse_bite_09_jpg.rf.29f842b824a7c3358d2e1371c0ce554f.jpg,train,Yes,5,0,0,5,0,0,0,0,0
07_mouse_bite_09_jpg.rf.4f23999442be9dc29ebc33a5982d0057.jpg,train,Yes,5,0,0,5,0,0,0,0,0
07_mouse_bite_09_jpg.rf.5f189d135323af793ef2700223b00ee3.jpg,train,Yes,5,0,0,5,0,0,0,0,0
07_open-circuit_scratch_01_jpg.rf.7b0c2bc9f9a13d87fa069234df71ef82.jpg,train,Yes,7,0,0,0,5,0,2,0,0
07_open-circuit_scratch_01_jpg.rf.8bd80b19e362b26a28e6e6b86e929d37.jpg,train,Yes,7,0,0,0,5,0,2,0,0
07_open-circuit_scratch_02_jpg.rf.a999efe973ea2d5dc37e72b2d717a535.jpg,train,Yes,6,0,0,0,5,0,1,0,0
07_open-circuit_scratch_03_jpg.rf.d3a88cbb86984434f523d69807e69568.jpg,train,Yes,7,0,0,0,5,0,2,0,0
07_open-circuit_scratch_03_jpg.rf.ef66f6ff7b63e6bde0d900792cd50939.jpg,train,Yes,7,0,0,0,5,0,2,0,0
07_open-circuit_scratch_04_jpg.rf.0f1cdb941303ff8536295402c6ae6977.jpg,train,Yes,7,0,0,0,5,0,2,0,0
07_open-circuit_scratch_04_jpg.rf.41e50ce478d69cbea83a474c1460be76.jpg,train,Yes,7,0,0,0,5,0,2,0,0
07_open-circuit_scratch_04_jpg.rf.59792ca8f12ab3cc853d94fdf24e8a38.jpg,train,Yes,7,0,0,0,5,0,2,0,0
07_open-circuit_scratch_04_jpg.rf.8ee2ded1b8fe861d8d764f24d7c0f36d.jpg,train,Yes,7,0,0,0,5,0,2,0,0
07_open-circuit_scratch_05_jpg.rf.23bd891b1cf4fe8505d4225eed69cdeb.jpg,train,Yes,7,0,0,0,5,0,2,0,0
07_open-circuit_scratch_05_jpg.rf.7d656d5c0dd7875bf8a0c12194734c43.jpg,train,Yes,7,0,0,0,5,0,2,0,0
07_open-circuit_scratch_05_jpg.rf.e39884a210dea86ac213e3906f55754b.jpg,train,Yes,7,0,0,0,5,0,2,0,0
07_open-circuit_scratch_05_jpg.rf.ea48b52c9b57facf576b2e3f4bc1ced7.jpg,train,Yes,7,0,0,0,5,0,2,0,0
07_open-circuit_scratch_06_jpg.rf.bea6ad977ff200024e7d63cf75cc9a1a.jpg,train,Yes,7,0,0,0,5,0,2,0,0
07_open-circuit_scratch_06_jpg.rf.c0cca4f01e5e1a2008ad13aa1bf76e5f.jpg,train,Yes,7,0,0,0,5,0,2,0,0
07_open-circuit_scratch_08_jpg.rf.16664b2caacd486b244c146547115ca5.jpg,train,Yes,7,0,0,0,5,0,2,0,0
07_open_circuit_02_jpg.rf.ad999cf6c665d9d055d6bb0e62477566.jpg,train,Yes,5,0,0,0,5,0,0,0,0
07_open_circuit_02_jpg.rf.e027a857fed39b1dbfccf143eb24b1b2.jpg,train,Yes,5,0,0,0,5,0,0,0,0
07_open_circuit_03_jpg.rf.7d03a1b584744a018b442ab4ab495216.jpg,train,Yes,5,0,0,0,5,0,0,0,0
07_open_circuit_03_jpg.rf.e524ff0fcaca405aab1a45b7207a8ae6.jpg,train,Yes,5,0,0,0,5,0,0,0,0
07_open_circuit_06_jpg.rf.03099eecb03679cdb9f2c6d60cff633d.jpg,train,Yes,5,0,0,0,5,0,0,0,0
07_open_circuit_06_jpg.rf.fe73fdb95367beb9334ec0baf69e3b03.jpg,train,Yes,5,0,0,0,5,0,0,0,0
07_open_circuit_07_jpg.rf.6432e5bccfc6eb73d72c4fb365000d64.jpg,train,Yes,5,0,0,0,5,0,0,0,0
07_open_circuit_07_jpg.rf.6f96eb297b9e99a1dd90db5426bb4150.jpg,train,Yes,5,0,0,0,5,0,0,0,0
07_open_circuit_08_jpg.rf.5b6fb2a610868ee4061b792020ba10af.jpg,train,Yes,5,0,0,0,5,0,0,0,0
07_pinhole_01_jpg.rf.6839c80a9d6a67b1d474212dfc95f80b.jpg,train,Yes,3,0,0,0,0,3,0,0,0
07_pinhole_02_jpg.rf.4c1c1ce3e2f90be0e7dde7f7871a654f.jpg,train,Yes,3,0,0,0,0,3,0,0,0
07_pinhole_02_jpg.rf.f874331f3d43784705ae1bfdb1b575d6.jpg,train,Yes,3,0,0,0,0,3,0,0,0
07_pinhole_03_jpg.rf.4e98878527dbc9acd6c5668890ae5c12.jpg,train,Yes,3,0,0,0,0,3,0,0,0
07_pinhole_04_jpg.rf.1469bf34c312ff8a4a0af6161ac62ccc.jpg,train,Yes,3,0,0,0,0,3,0,0,0
07_pinhole_05_jpg.rf.529612a58bc1eb1e41d3c68d0cfd41a7.jpg,train,Yes,3,0,0,0,0,3,0,0,0
07_pinhole_06_jpg.rf.597f92d6bf6f274c1d3b6d1aed745fe5.jpg,train,Yes,3,0,0,0,0,3,0,0,0
07_pinhole_06_jpg.rf.86a6fe63ee67a15d7bccd57de57f8e0c.jpg,train,Yes,3,0,0,0,0,3,0,0,0
07_pinhole_07_jpg.rf.85fae8fa3e3a36c7727965f9e711d49a.jpg,train,Yes,4,0,0,0,0,4,0,0,0
07_pinhole_07_jpg.rf.89cf38442690152db6922044617ed0a5.jpg,train,Yes,4,0,0,0,0,4,0,0,0
07_pinhole_08_jpg.rf.304932fe6dc59ce57d85ba7cb7af6290.jpg,train,Yes,4,0,0,0,0,4,0,0,0
07_pinhole_08_jpg.rf.3eef0a1454b063e9edb21edb3b621be9.jpg,train,Yes,4,0,0,0,0,4,0,0,0
07_pinhole_10_jpg.rf.afbbaf20becdda4ac132a7e3b3cf04bb.jpg,train,Yes,4,0,0,0,0,4,0,0,0
07_pinhole_12_jpg.rf.41df75dfca21cb0eae4bee6231d0b2e5.jpg,train,Yes,4,0,0,0,0,4,0,0,0
07_pinhole_12_jpg.rf.45dc0e08dec3c16f706be97a0b22c569.jpg,train,Yes,4,0,0,0,0,4,0,0,0
07_pinhole_12_jpg.rf.f205d32b5e18302661726302085acf29.jpg,train,Yes,4,0,0,0,0,4,0,0,0
07_scratch_02_jpg.rf.0b082c9ba4beff3ba8e7ecb699ae83d5.jpg,train,Yes,1,0,0,0,0,0,1,0,0
07_scratch_02_jpg.rf.4ca970766f7154dcac3f568b5991d7e2.jpg,train,Yes,1,0,0,0,0,0,1,0,0
07_scratch_02_jpg.rf.648a50d86448744b8a003928a6caafb5.jpg,train,Yes,1,0,0,0,0,0,1,0,0
07_scratch_02_jpg.rf.7e7222e7d3565b5701129ecc409a7b4c.jpg,train,Yes,1,0,0,0,0,0,1,0,0
07_scratch_03_jpg.rf.2ce70ba8f85bded190cbf35c9e964f31.jpg,train,Yes,2,0,0,0,0,0,2,0,0
07_scratch_03_jpg.rf.5d2143a62fb19a0c71512771f12213e4.jpg,train,Yes,2,0,0,0,0,0,2,0,0
07_scratch_07_jpg.rf.fa299f781f1e35d05dd6da0fa0f79aa1.jpg,train,Yes,3,0,0,0,0,0,3,0,0
07_scratch_09_jpg.rf.853cf42a19711dafe28a138ec57cd21a.jpg,train,Yes,4,0,0,0,0,0,4,0,0
07_scratch_09_jpg.rf.d24f9c1071af93406d19a514d3ed35c0.jpg,train,Yes,4,0,0,0,0,0,4,0,0
07_short_01_jpg.rf.5671a0df726297035e64a084a9be61d1.jpg,train,Yes,5,0,0,0,0,0,0,5,0
07_short_01_jpg.rf.710b2b8c409cfae676cd9300675b188f.jpg,train,Yes,5,0,0,0,0,0,0,5,0
07_short_02_jpg.rf.7b286492fd385db3ca407ce53519f75e.jpg,train,Yes,5,0,0,0,0,0,0,5,0
07_short_03_jpg.rf.34d558e9d831c3671c64bde8f8317909.jpg,train,Yes,5,0,0,0,0,0,0,5,0
07_short_04_jpg.rf.f93267e87b77692d8ce3209fee0c5c86.jpg,train,Yes,5,0,0,0,0,0,0,5,0
07_short_05_jpg.rf.128e3368927bc973106c16443337c029.jpg,train,Yes,5,0,0,0,0,0,0,5,0
07_short_05_jpg.rf.29a049a52ea21b2ae5f53f6d3144ad26.jpg,train,Yes,5,0,0,0,0,0,0,5,0
07_short_07_jpg.rf.03ea690a5f9ec6a6c99f316ed01c589b.jpg,train,Yes,5,0,0,0,0,0,0,5,0
07_short_07_jpg.rf.f4b4521d650516d1ddb8eacea93c34e3.jpg,train,Yes,5,0,0,0,0,0,0,5,0
07_short_08_jpg.rf.1d1cbaf5f72b4dda6743bfb3f77722f4.jpg,train,Yes,5,0,0,0,0,0,0,5,0
07_short_08_jpg.rf.1e3deb6127332c683878cb5eff699395.jpg,train,Yes,5,0,0,0,0,0,0,5,0
07_short_09_jpg.rf.77aa40b973a7ab3c68582d967447960e.jpg,train,Yes,5,0,0,0,0,0,0,5,0
07_spurious-copper_pinhole_01_jpg.rf.044ace1a5a1aa626b28c61342e8fa881.jpg,train,Yes,9,5,0,0,0,4,0,0,0
07_spurious-copper_pinhole_02_jpg.rf.0d871e5469c3e97938dca25d48a59e7c.jpg,train,Yes,10,5,0,0,0,5,0,0,0
07_spurious-copper_pinhole_02_jpg.rf.644ac4392cc1dd9e86b72bd0d96fd642.jpg,train,Yes,10,5,0,0,0,5,0,0,0
07_spurious-copper_pinhole_02_jpg.rf.81612bd96badc1953dad69001453390d.jpg,train,Yes,10,5,0,0,0,5,0,0,0
07_spurious-copper_pinhole_03_jpg.rf.ad101bc5b2655a3704811d8f0ce720b2.jpg,train,Yes,9,5,0,0,0,4,0,0,0
07_spurious-copper_pinhole_04_jpg.rf.327ad2a09ee6cd485f2e656a2ea5f931.jpg,train,Yes,9,5,0,0,0,4,0,0,0
07_spurious-copper_pinhole_04_jpg.rf.5424834f6f4fe13960bb49ef99302157.jpg,train,Yes,9,5,0,0,0,4,0,0,0
07_spurious-copper_pinhole_04_jpg.rf.9f1f76b4bfbda75c1b032534176a65ea.jpg,train,Yes,9,5,0,0,0,4,0,0,0
07_spurious-copper_pinhole_05_jpg.rf.0175a450d43d36d31b5706c61e6d57a7.jpg,train,Yes,9,5,0,0,0,4,0,0,0
07_spurious-copper_pinhole_06_jpg.rf.58be2d5cdc5339eef821401c4c09a440.jpg,train,Yes,9,5,0,0,0,4,0,0,0
07_spurious-copper_pinhole_07_jpg.rf.a130b82e99d89c0ad53b885929fdce0c.jpg,train,Yes,9,5,0,0,0,4,0,0,0
07_spurious-copper_pinhole_07_jpg.rf.a3da38f3db7f68b8b31a2f6502b2eeef.jpg,train,Yes,9,5,0,0,0,4,0,0,0
07_spurious-copper_pinhole_07_jpg.rf.f5df2a5d160065707d28a69a6bde4c34.jpg,train,Yes,9,5,0,0,0,4,0,0,0
07_spurious-copper_pinhole_08_jpg.rf.029a43f60fd6f782a57b911ca283928e.jpg,train,Yes,9,5,0,0,0,4,0,0,0
07_spurious-copper_pinhole_08_jpg.rf.ae67d606fd98b285680d8e285d19a5ce.jpg,train,Yes,9,5,0,0,0,4,0,0,0
07_spurious-copper_pinhole_09_jpg.rf.865121c42f0c1078f28302e5286ab91e.jpg,train,Yes,9,5,0,0,0,4,0,0,0
07_spurious-copper_pinhole_10_jpg.rf.5d9875889df7110cf386a24f27871905.jpg,train,Yes,9,5,0,0,0,4,0,0,0
07_spurious-copper_pinhole_10_jpg.rf.8da3b16ef7d8a9e06e6e03cd639d4ebc.jpg,train,Yes,9,5,0,0,0,4,0,0,0
07_spurious-copper_pinhole_scratch_01_jpg.rf.094ed29b4184b0f32a026b74a5d8c377.jpg,train,Yes,12,5,0,0,0,4,3,0,0
07_spurious-copper_pinhole_scratch_01_jpg.rf.26fba99cb2bfe3e65c3e45081a07a893.jpg,train,Yes,12,5,0,0,0,4,3,0,0
07_spurious-copper_pinhole_scratch_01_jpg.rf.3c098fc256b1ac680e0642d4f47daa2e.jpg,train,Yes,12,5,0,0,0,4,3,0,0
07_spurious-copper_pinhole_scratch_02_jpg.rf.aecf6d713b8d27a533acff98624bfd96.jpg,train,Yes,12,5,0,0,0,5,2,0,0
07_spurious-copper_pinhole_scratch_02_jpg.rf.b8bf3ebafdde2053a9154fa9b4eebdab.jpg,train,Yes,12,5,0,0,0,5,2,0,0
07_spurious-copper_pinhole_scratch_05_jpg.rf.e06169ccba2e835a034d61f6b118da3e.jpg,train,Yes,11,5,0,0,0,4,2,0,0
07_spurious-copper_pinhole_scratch_05_jpg.rf.eefb15b94e5d89547a31cacbbbe6ae25.jpg,train,Yes,11,5,0,0,0,4,2,0,0
07_spurious-copper_pinhole_scratch_06_jpg.rf.14074620eee18769ec0876483a2b68f1.jpg,train,Yes,11,5,0,0,0,4,2,0,0
07_spurious-copper_pinhole_scratch_07_jpg.rf.47cb03639b4d9bd0d967dcef49793532.jpg,train,Yes,11,5,0,0,0,4,2,0,0
07_spurious-copper_pinhole_scratch_07_jpg.rf.e8e24657d8596e84cbdf95a5d2c340b9.jpg,train,Yes,11,5,0,0,0,4,2,0,0
07_spurious-copper_pinhole_scratch_09_jpg.rf.4d36a4a716f8a544a7265e96041b5b50.jpg,train,Yes,11,5,0,0,0,4,2,0,0
07_spurious-copper_pinhole_scratch_09_jpg.rf.78df4e9fec27cc2181577a4e79d0b482.jpg,train,Yes,11,5,0,0,0,4,2,0,0
07_spurious-copper_pinhole_scratch_10_jpg.rf.005652c9580861411ddfdf3ca432f5d9.jpg,train,Yes,11,5,0,0,0,4,2,0,0
07_spurious-copper_pinhole_scratch_10_jpg.rf.4ee8da16674ddc4cabeb10e74f55ca24.jpg,train,Yes,11,5,0,0,0,4,2,0,0
07_spurious-copper_pinhole_scratch_10_jpg.rf.7c22daef965c850f5bc39cfee620f5c6.jpg,train,Yes,11,5,0,0,0,4,2,0,0
07_spurious-copper_pinhole_scratch_10_jpg.rf.c156cfeb1d5c552041474f932b6f00a6.jpg,train,Yes,11,5,0,0,0,4,2,0,0
07_spur_02_jpg.rf.1ff31c0ce53abfa2a4a979f66f0fd459.jpg,train,Yes,5,0,0,0,0,0,0,0,5
07_spur_02_jpg.rf.3d754add5031c355a15ef80a9563a8ae.jpg,train,Yes,5,0,0,0,0,0,0,0,5
07_spur_03_jpg.rf.06d541d6d0b368d394aed9901ee0086d.jpg,train,Yes,5,0,0,0,0,0,0,0,5
07_spur_03_jpg.rf.c7c24c977bc97507d3e351e2ab5b47d2.jpg,train,Yes,5,0,0,0,0,0,0,0,5
07_spur_04_jpg.rf.10ac80cd4240d2ac2b772a94dcb60056.jpg,train,Yes,5,0,0,0,0,0,0,0,5
07_spur_05_jpg.rf.120bf408e30c94a6082c60103481e2e5.jpg,train,Yes,5,0,0,0,0,0,0,0,5
07_spur_05_jpg.rf.292beebdc66a02c6fb5d4e10f2cc2372.jpg,train,Yes,5,0,0,0,0,0,0,0,5
07_spur_06_jpg.rf.ac21595721014824f19cea66f2d3edaa.jpg,train,Yes,5,0,0,0,0,0,0,0,5
07_spur_06_jpg.rf.f0b04398baf15e0d96db37fa1c67e351.jpg,train,Yes,5,0,0,0,0,0,0,0,5
07_spur_07_jpg.rf.626b56bd34f3a118285ef004e490df72.jpg,train,Yes,5,0,0,0,0,0,0,0,5
07_spur_07_jpg.rf.cd33af78d3a99611d4217550fe4ff44e.jpg,train,Yes,5,0,0,0,0,0,0,0,5
07_spur_10_jpg.rf.3d950c0b48e0691516e085a8b641798f.jpg,train,Yes,5,0,0,0,0,0,0,0,5
07_spur_10_jpg.rf.d9b5e528463418cd28a81152e73cbfc9.jpg,train,Yes,5,0,0,0,0,0,0,0,5
08_missing-hole_open-circuit_01_jpg.rf.c4e8b8a125bc06cfbaeddb96e1fce6a7.jpg,train,Yes,7,0,5,0,2,0,0,0,0
08_missing-hole_open-circuit_01_jpg.rf.c58cc11d7a0f4485b61c2f5e43d33731.jpg,train,Yes,7,0,5,0,2,0,0,0,0
08_missing-hole_open-circuit_03_jpg.rf.6c5f4876d8c7d8d7cc8402774ffc9ac0.jpg,train,Yes,7,0,5,0,2,0,0,0,0
08_missing-hole_open-circuit_03_jpg.rf.ca57149368dccb96e3f881b4fbd0528b.jpg,train,Yes,7,0,5,0,2,0,0,0,0
08_missing-hole_open-circuit_03_jpg.rf.cc3e8b8a741ffee4d837d0045ddc7ff2.jpg,train,Yes,7,0,5,0,2,0,0,0,0
08_missing-hole_open-circuit_04_jpg.rf.0c63c8f9ad060b601bd668937261dfb1.jpg,train,Yes,6,0,4,0,2,0,0,0,0
08_missing-hole_open-circuit_04_jpg.rf.45215af8beca3a5d0379448e532e1e67.jpg,train,Yes,6,0,4,0,2,0,0,0,0
08_missing-hole_open-circuit_05_jpg.rf.67c6d6d863403edd7a649e1391336c6e.jpg,train,Yes,7,0,5,0,2,0,0,0,0
08_missing-hole_open-circuit_05_jpg.rf.afa2423826da420211fff5c57ebeb0db.jpg,train,Yes,7,0,5,0,2,0,0,0,0
08_missing-hole_open-circuit_05_jpg.rf.bcf39adba9cfc8e813967281a9d0fc25.jpg,train,Yes,7,0,5,0,2,0,0,0,0
08_missing-hole_open-circuit_05_jpg.rf.eb3d65072da6faeb53f019abb2f8c896.jpg,train,Yes,7,0,5,0,2,0,0,0,0
08_missing_hole_02_jpg.rf.58728357d3abf15246c2a23af05f0636.jpg,train,Yes,5,0,5,0,0,0,0,0,0
08_missing_hole_02_jpg.rf.9ff73977a7b89ad86f5c59601b356817.jpg,train,Yes,5,0,5,0,0,0,0,0,0
08_missing_hole_02_jpg.rf.c2c0e81b21df5d8776db0b8dd8893eeb.jpg,train,Yes,5,0,5,0,0,0,0,0,0
08_missing_hole_03_jpg.rf.a5f445629278c1ac575dea450666a354.jpg,train,Yes,5,0,5,0,0,0,0,0,0
08_missing_hole_05_jpg.rf.40d2da5536b4f8835d9ad5c348c8bafb.jpg,train,Yes,5,0,5,0,0,0,0,0,0
08_missing_hole_05_jpg.rf.7bef1a1c627aca8907cb240742d0335c.jpg,train,Yes,5,0,5,0,0,0,0,0,0
08_missing_hole_05_jpg.rf.a008eff71cb83cc7055e204e6495a394.jpg,train,Yes,5,0,5,0,0,0,0,0,0
08_missing_hole_06_jpg.rf.0efcdcb7f9f1b1861a98f8e389a1a2ba.jpg,train,Yes,5,0,5,0,0,0,0,0,0
08_missing_hole_06_jpg.rf.204f682140634382fcbf4a4b53d7d1c9.jpg,train,Yes,5,0,5,0,0,0,0,0,0
08_missing_hole_06_jpg.rf.8a401837b7f311b029b602976286d2eb.jpg,train,Yes,5,0,5,0,0,0,0,0,0
08_missing_hole_06_jpg.rf.f59fb030696d387697b0275c28c4898d.jpg,train,Yes,5,0,5,0,0,0,0,0,0
08_missing_hole_07_jpg.rf.0bbe2d30f524fab26d4725baa109c54b.jpg,train,Yes,5,0,5,0,0,0,0,0,0
