image_id,split,has_annotations,total_instances,falsecopper,missinghole,mousebite,opencircuit,pinhole,scratch,shortcircuit,spur
09_mouse-bite_spur_05_jpg.rf.3e5cc477f5dac7780071489607bcaa9b.jpg,train,Yes,8,0,0,5,0,0,0,0,3
09_mouse-bite_spur_05_jpg.rf.6a8c0b357b13b28959418f8a137286b2.jpg,train,Yes,8,0,0,5,0,0,0,0,3
09_mouse-bite_spur_scratch_01_jpg.rf.b504feb399dcd29820a619f6fe4ae4bd.jpg,train,Yes,12,0,0,5,0,0,4,0,3
09_mouse-bite_spur_scratch_02_jpg.rf.96aadc05c6cc5fa3f1731cfb999a4da7.jpg,train,Yes,11,0,0,5,0,0,3,0,3
09_mouse-bite_spur_scratch_02_jpg.rf.e1b5a604bb02a62352909d6c5c5f5d0d.jpg,train,Yes,11,0,0,5,0,0,3,0,3
09_mouse-bite_spur_scratch_02_jpg.rf.fdcdc5d69fdd28afcd1165c13c32be48.jpg,train,Yes,11,0,0,5,0,0,3,0,3
09_mouse-bite_spur_scratch_03_jpg.rf.222a74fbbc0430160911e63296bf2911.jpg,train,Yes,11,0,0,5,0,0,3,0,3
09_mouse-bite_spur_scratch_03_jpg.rf.988052b051fe9ddab05d0a240bd7855c.jpg,train,Yes,11,0,0,5,0,0,3,0,3
09_mouse-bite_spur_scratch_04_jpg.rf.109f5e9f00f2fc5d6d4744120aee0609.jpg,train,Yes,11,0,0,5,0,0,3,0,3
09_mouse-bite_spur_scratch_05_jpg.rf.86c2958f51643db445594db5fde9f208.jpg,train,Yes,11,0,0,5,0,0,3,0,3
09_mouse-bite_spur_scratch_05_jpg.rf.dee2e7badab3c7cbbe919884f63b9567.jpg,train,Yes,11,0,0,5,0,0,3,0,3
09_mouse-bite_spur_scratch_05_jpg.rf.ee7a7751284b0ecf8761045a6ef7b0f9.jpg,train,Yes,11,0,0,5,0,0,3,0,3
09_mouse_bite_01_jpg.rf.00d9f69b823d46bab3500b8d01dbd3fe.jpg,train,Yes,5,0,0,5,0,0,0,0,0
09_mouse_bite_01_jpg.rf.a46a5a97ddf7f07fe4cd41bc98843e43.jpg,train,Yes,5,0,0,5,0,0,0,0,0
09_mouse_bite_02_jpg.rf.a85cf9bad56dd3a974982e286b2f49c4.jpg,train,Yes,5,0,0,5,0,0,0,0,0
09_mouse_bite_04_jpg.rf.adcc894946520516fcc88826d7de1c65.jpg,train,Yes,5,0,0,5,0,0,0,0,0
09_mouse_bite_05_jpg.rf.2a013916e7f8fe9453c2c7f2e5c1aa80.jpg,train,Yes,5,0,0,5,0,0,0,0,0
09_mouse_bite_05_jpg.rf.fc2a584a6c8f48f75dfc976444c5896f.jpg,train,Yes,5,0,0,5,0,0,0,0,0
09_mouse_bite_06_jpg.rf.162982ca3e5e5e0db1fc7bdc3c74504c.jpg,train,Yes,5,0,0,5,0,0,0,0,0
09_mouse_bite_06_jpg.rf.8a997e392dc15136697c82ac225097a5.jpg,train,Yes,5,0,0,5,0,0,0,0,0
09_mouse_bite_06_jpg.rf.e87b3432850c1f95ba4f834c7d6bf652.jpg,train,Yes,5,0,0,5,0,0,0,0,0
09_mouse_bite_07_jpg.rf.3cc6cde7ae76fea6a8c3d7cb440e6c84.jpg,train,Yes,5,0,0,5,0,0,0,0,0
09_mouse_bite_09_jpg.rf.589b8d65dedd298671f7db4cb2b6a584.jpg,train,Yes,5,0,0,5,0,0,0,0,0
09_mouse_bite_09_jpg.rf.f84a07403fd3492cdc07950554f52abb.jpg,train,Yes,5,0,0,5,0,0,0,0,0
09_open_circuit_04_jpg.rf.134fcb4a73cd309af1079c1edf81ca08.jpg,train,Yes,5,0,0,0,5,0,0,0,0
09_open_circuit_04_jpg.rf.be5ebef828a0500d91d0b591fb4cd325.jpg,train,Yes,5,0,0,0,5,0,0,0,0
09_open_circuit_04_jpg.rf.d49fef629e558ff8b6592f6b142e27f0.jpg,train,Yes,5,0,0,0,5,0,0,0,0
09_open_circuit_04_jpg.rf.fbd2b45463252022935ae7a3851b3e6c.jpg,train,Yes,5,0,0,0,5,0,0,0,0
09_open_circuit_05_jpg.rf.5cd9cc0004fe786bd06b6f21937b5a55.jpg,train,Yes,5,0,0,0,5,0,0,0,0
09_open_circuit_05_jpg.rf.82779e281c66f5bbaa78eb05ca322bba.jpg,train,Yes,5,0,0,0,5,0,0,0,0
09_open_circuit_07_jpg.rf.04779e9935ef90be6cd60b919171fe0f.jpg,train,Yes,5,0,0,0,5,0,0,0,0
09_open_circuit_07_jpg.rf.1e6c2a784883c131052d9696a4ace833.jpg,train,Yes,5,0,0,0,5,0,0,0,0
09_open_circuit_07_jpg.rf.d9ef1a7051f2390be96d7ead84b395f6.jpg,train,Yes,5,0,0,0,5,0,0,0,0
09_open_circuit_08_jpg.rf.0d3f4a84c18500f3ad575d5f9eeb54dd.jpg,train,Yes,5,0,0,0,5,0,0,0,0
09_open_circuit_08_jpg.rf.49934b250ed6999d3bf456e8b83ec91b.jpg,train,Yes,5,0,0,0,5,0,0,0,0
09_open_circuit_08_jpg.rf.9a2435d8e5c2641268db5915bb26234b.jpg,train,Yes,5,0,0,0,5,0,0,0,0
09_open_circuit_08_jpg.rf.ba2a27eecef3f188663948505938a1c2.jpg,train,Yes,5,0,0,0,5,0,0,0,0
09_pinhole_01_jpg.rf.0a5e04d6134a5b2fe937e94832f8fee1.jpg,train,Yes,3,0,0,0,0,3,0,0,0
09_pinhole_01_jpg.rf.0e0e65c8ec8c9af0be4b34fea5325fa7.jpg,train,Yes,3,0,0,0,0,3,0,0,0
09_pinhole_02_jpg.rf.601ddaffad402c25d14fd1a9ae9b6853.jpg,train,Yes,3,0,0,0,0,3,0,0,0
09_pinhole_02_jpg.rf.7138e3081f70576cb1b561e5483329e1.jpg,train,Yes,3,0,0,0,0,3,0,0,0
09_pinhole_02_jpg.rf.996fb9dfe8490194c4473483e3bd0159.jpg,train,Yes,3,0,0,0,0,3,0,0,0
09_pinhole_04_jpg.rf.6e4afa50a7f39a25ebe8f08bbf36812f.jpg,train,Yes,3,0,0,0,0,3,0,0,0
09_pinhole_04_jpg.rf.6ec37911a4c9e23de00c7797e4918ca9.jpg,train,Yes,3,0,0,0,0,3,0,0,0
09_pinhole_05_jpg.rf.55061be3a2b9da9ce3fb646e6d2810a8.jpg,train,Yes,4,0,0,0,0,4,0,0,0
09_pinhole_05_jpg.rf.7c220d8232ec11d00c0af0c35472d9ae.jpg,train,Yes,4,0,0,0,0,4,0,0,0
09_pinhole_05_jpg.rf.9dec8d36a47ca56387f8ffc665b456aa.jpg,train,Yes,4,0,0,0,0,4,0,0,0
09_pinhole_06_jpg.rf.1d1cc86b7c9b8d11bad726f2401c775f.jpg,train,Yes,4,0,0,0,0,4,0,0,0
09_pinhole_06_jpg.rf.29e2eb37049ed4e9a007460378fb7c43.jpg,train,Yes,4,0,0,0,0,4,0,0,0
09_pinhole_06_jpg.rf.49f444b1f4e51d41e5f7a090b176472c.jpg,train,Yes,4,0,0,0,0,4,0,0,0
09_scratch_01_jpg.rf.ae01b54de79f8a0f9c5083aee6ada77c.jpg,train,Yes,1,0,0,0,0,0,1,0,0
09_scratch_01_jpg.rf.bfbb5380a071f88a150dc80003f523a5.jpg,train,Yes,1,0,0,0,0,0,1,0,0
09_scratch_04_jpg.rf.a87328806c717530210bcc6ccbe486d3.jpg,train,Yes,2,0,0,0,0,0,2,0,0
09_scratch_05_jpg.rf.00b928f2e7d7764630625db70d9417c8.jpg,train,Yes,2,0,0,0,0,0,2,0,0
09_scratch_05_jpg.rf.1d82afaf294898109ea1882915482f15.jpg,train,Yes,2,0,0,0,0,0,2,0,0
09_scratch_06_jpg.rf.356c846d95035709b40cc5879274faf0.jpg,train,Yes,3,0,0,0,0,0,3,0,0
09_scratch_06_jpg.rf.cd0a7cdf255ecfc1c6f1eb35c8a87533.jpg,train,Yes,3,0,0,0,0,0,3,0,0
09_scratch_07_jpg.rf.4b45a84a652b23d5a4a32a0936ad87e7.jpg,train,Yes,3,0,0,0,0,0,3,0,0
09_scratch_07_jpg.rf.9378db9f7780f42e3d3942e10eb74311.jpg,train,Yes,3,0,0,0,0,0,3,0,0
09_scratch_07_jpg.rf.b0227467b117ef8ece727fd11b41d045.jpg,train,Yes,3,0,0,0,0,0,3,0,0
09_scratch_09_jpg.rf.3c9984e8e0460c60daa29f9f5e961b7d.jpg,train,Yes,4,0,0,0,0,0,4,0,0
09_scratch_09_jpg.rf.4ffa301a7c5017728717190ba4a0a2eb.jpg,train,Yes,4,0,0,0,0,0,4,0,0
09_scratch_09_jpg.rf.9ae24da6ded8d650d5c87dc853d8e6f2.jpg,train,Yes,4,0,0,0,0,0,4,0,0
09_scratch_09_jpg.rf.b7bbf24d8c2c7d6fcb0f3d1e0dc44d05.jpg,train,Yes,4,0,0,0,0,0,4,0,0
09_scratch_10_jpg.rf.6c3d53267a7261d01a07728d78bc4d23.jpg,train,Yes,4,0,0,0,0,0,4,0,0
09_scratch_10_jpg.rf.74c58415a7291b9bf1698e5d4693851c.jpg,train,Yes,4,0,0,0,0,0,4,0,0
09_scratch_11_jpg.rf.2455e4a8e4154d68a9c7775dafac9285.jpg,train,Yes,4,0,0,0,0,0,4,0,0
09_scratch_11_jpg.rf.424c71cb64ce2b39cfb38e3daa007a96.jpg,train,Yes,4,0,0,0,0,0,4,0,0
09_scratch_11_jpg.rf.7dcd85bd44b029a4136e225d39dba9ab.jpg,train,Yes,4,0,0,0,0,0,4,0,0
09_scratch_11_jpg.rf.954bcae1c9afc702b39cd57595c5c403.jpg,train,Yes,4,0,0,0,0,0,4,0,0
09_short_01_jpg.rf.4b378510c99b5c330da226efb9d45f22.jpg,train,Yes,5,0,0,0,0,0,0,5,0
09_short_01_jpg.rf.bc899dd04dce72b7d6453c3e1949fb8a.jpg,train,Yes,5,0,0,0,0,0,0,5,0
09_short_01_jpg.rf.bd32fe605b9744425de18a5ccde3b820.jpg,train,Yes,5,0,0,0,0,0,0,5,0
09_short_02_jpg.rf.21d2be0946ceda5bdea1acb52f5f31c0.jpg,train,Yes,5,0,0,0,0,0,0,5,0
09_short_03_jpg.rf.a62899ab7902562521202438b9c48eab.jpg,train,Yes,5,0,0,0,0,0,0,5,0
09_short_06_jpg.rf.b9abe0769621a966117bbc46020edbc7.jpg,train,Yes,5,0,0,0,0,0,0,5,0
09_short_07_jpg.rf.3a0f91e3036452b2116f97abc78084df.jpg,train,Yes,5,0,0,0,0,0,0,5,0
09_short_09_jpg.rf.5a8afa96af8d6866661bd46c7c6d49f0.jpg,train,Yes,5,0,0,0,0,0,0,5,0
09_short_09_jpg.rf.9983d2ed971703480c7b98ac3f929f5b.jpg,train,Yes,5,0,0,0,0,0,0,5,0
09_short_10_jpg.rf.7e9562c68b090328f78d0b796e3a31b9.jpg,train,Yes,5,0,0,0,0,0,0,5,0
09_short_10_jpg.rf.8d217440cd48670821563b186856f54a.jpg,train,Yes,5,0,0,0,0,0,0,5,0
09_spurious-copper_open_01_jpg.rf.df1195f922a064bf2b7fed376d0f3283.jpg,train,Yes,8,5,0,0,3,0,0,0,0
09_spurious-copper_open_01_jpg.rf.f1411932e1ada37a1759691add731944.jpg,train,Yes,8,5,0,0,3,0,0,0,0
09_spurious-copper_open_02_jpg.rf.8c5c578e9c9d46b1139ab5ad6255456d.jpg,train,Yes,8,5,0,0,3,0,0,0,0
09_spurious-copper_open_03_jpg.rf.0757e37be10a35dbfbf2d75dd0f35e3b.jpg,train,Yes,8,5,0,0,3,0,0,0,0
09_spurious-copper_open_03_jpg.rf.e594e4485236f84f8ff97e5182c06364.jpg,train,Yes,8,5,0,0,3,0,0,0,0
09_spurious-copper_open_04_jpg.rf.46635dc2eadda543648c4d2669cfc716.jpg,train,Yes,8,5,0,0,3,0,0,0,0
09_spurious-copper_open_04_jpg.rf.914ff2b7789b7089ad6c04d4cf5959c6.jpg,train,Yes,8,5,0,0,3,0,0,0,0
09_spurious-copper_open_05_jpg.rf.1722ebfe2da8693c33d80f44508c6d12.jpg,train,Yes,8,5,0,0,3,0,0,0,0
09_spurious-copper_open_05_jpg.rf.25e5db2d9748ce4ce570d2ad5facc3cd.jpg,train,Yes,8,5,0,0,3,0,0,0,0
09_spurious-copper_open_05_jpg.rf.cd1660c1e2d5db4f4b7896f48edafb58.jpg,train,Yes,8,5,0,0,3,0,0,0,0
09_spur_02_jpg.rf.2397f1bd9aca65d8725608c4b37ad5d0.jpg,train,Yes,5,0,0,0,0,0,0,0,5
09_spur_02_jpg.rf.f6582d2a20dc7d214eb21ed3937e2232.jpg,train,Yes,5,0,0,0,0,0,0,0,5
09_spur_03_jpg.rf.edb9bf64d94d94819d6eaea46d6856fa.jpg,train,Yes,5,0,0,0,0,0,0,0,5
09_spur_08_jpg.rf.897dde9f809ff1d3fc854a694e9ae2fe.jpg,train,Yes,5,0,0,0,0,0,0,0,5
09_spur_08_jpg.rf.a593a363ac6ac966e948f2a09154d322.jpg,train,Yes,5,0,0,0,0,0,0,0,5
09_spur_09_jpg.rf.89366cb419376ce020f90c729d4a6770.jpg,train,Yes,5,0,0,0,0,0,0,0,5
10_missing-hole_short_01_jpg.rf.ff417e71c1bbafd1310ae9d430f3ab9a.jpg,train,Yes,7,0,5,0,0,0,0,2,0
10_missing-hole_short_03_jpg.rf.9f4d4fd2eccd6a014cac639f2f4fa628.jpg,train,Yes,7,0,5,0,0,0,0,2,0
10_missing-hole_short_03_jpg.rf.da1d3785c53f020e36072874b5b56622.jpg,train,Yes,7,0,5,0,0,0,0,2,0
10_missing-hole_short_04_jpg.rf.604e553c5a51fde17208f5900b7c49df.jpg,train,Yes,7,0,5,0,0,0,0,2,0
10_missing-hole_short_04_jpg.rf.a375582db7a24bada95985b85dbac605.jpg,train,Yes,7,0,5,0,0,0,0,2,0
10_missing-hole_short_04_jpg.rf.d90ceb64764cbd1a976b47a9d4afcc67.jpg,train,Yes,7,0,5,0,0,0,0,2,0
10_missing-hole_short_05_jpg.rf.ba0d731cbc2156c109a883e5e6af5143.jpg,train,Yes,7,0,5,0,0,0,0,2,0
10_missing_hole_01_jpg.rf.2177ff4c6c863ebbf939cafe9ef7b7e9.jpg,train,Yes,5,0,5,0,0,0,0,0,0
10_missing_hole_01_jpg.rf.d90224f75c0f0f6eec63551d4f639342.jpg,train,Yes,5,0,5,0,0,0,0,0,0
10_missing_hole_02_jpg.rf.194b1f3920c8cafe847aa0d73727fcb5.jpg,train,Yes,5,0,5,0,0,0,0,0,0
10_missing_hole_02_jpg.rf.2d3ea18119e623e28a76d8aa43f29fd8.jpg,train,Yes,5,0,5,0,0,0,0,0,0
10_missing_hole_04_jpg.rf.1e697a6e3bc5d4f00ac2b74850dae87a.jpg,train,Yes,5,0,5,0,0,0,0,0,0
10_missing_hole_04_jpg.rf.bc8652b70b4f20b6f884dc6a26a3dc29.jpg,train,Yes,5,0,5,0,0,0,0,0,0
10_missing_hole_05_jpg.rf.036fe5d0c15e28eb118e4d2efbc303fb.jpg,train,Yes,5,0,5,0,0,0,0,0,0
10_missing_hole_05_jpg.rf.8a4b4007241f6ec791bd486e3c1b0971.jpg,train,Yes,5,0,5,0,0,0,0,0,0
10_missing_hole_05_jpg.rf.c0201674599e07392c5d11e757f66e1e.jpg,train,Yes,5,0,5,0,0,0,0,0,0
10_missing_hole_05_jpg.rf.cbc393dbc806dadf31a716a9f8581873.jpg,train,Yes,5,0,5,0,0,0,0,0,0
10_missing_hole_05_jpg.rf.f7bd66d61b6f666eff34b54c99e440f3.jpg,train,Yes,5,0,5,0,0,0,0,0,0
10_mouse-bite_spur_01_jpg.rf.6246758462187bb985065924766e67db.jpg,train,Yes,8,0,0,5,0,0,0,0,3
10_mouse-bite_spur_01_jpg.rf.754f155adfcf46a712d4fef87e9091dc.jpg,train,Yes,8,0,0,5,0,0,0,0,3
10_mouse-bite_spur_01_jpg.rf.c4e987b2a92e41037b65f508dd40ae85.jpg,train,Yes,8,0,0,5,0,0,0,0,3
10_mouse-bite_spur_02_jpg.rf.26bcf2ab8a707a9487866044d745560f.jpg,train,Yes,9,0,0,6,0,0,0,0,3
10_mouse-bite_spur_02_jpg.rf.5997c03084b6c6ddd90eb4f9df3a99db.jpg,train,Yes,9,0,0,6,0,0,0,0,3
10_mouse-bite_spur_03_jpg.rf.c9437043fc3f2abc4ea3678362b27a76.jpg,train,Yes,8,0,0,5,0,0,0,0,3
10_mouse-bite_spur_03_jpg.rf.d908e3ba5f7e60b82bb128abf0f247dd.jpg,train,Yes,8,0,0,5,0,0,0,0,3
10_mouse-bite_spur_04_jpg.rf.dfa8d937fe081312adde7574fc5992bb.jpg,train,Yes,8,0,0,5,0,0,0,0,3
10_mouse-bite_spur_05_jpg.rf.030cac7b3c31c75570339c1e42544d93.jpg,train,Yes,8,0,0,5,0,0,0,0,3
10_mouse-bite_spur_05_jpg.rf.9d60d5eb30180b26848d98144429deb7.jpg,train,Yes,8,0,0,5,0,0,0,0,3
10_mouse-bite_spur_scratch_03_jpg.rf.04be2d4b67d04d1e0f40168c14b62445.jpg,train,Yes,11,0,0,5,0,0,3,0,3
10_mouse-bite_spur_scratch_03_jpg.rf.d6d5dd14deb049595a8f5d447980436a.jpg,train,Yes,11,0,0,5,0,0,3,0,3
10_mouse-bite_spur_scratch_05_jpg.rf.0327750a18edcb32d5d857ff0960fe44.jpg,train,Yes,11,0,0,5,0,0,3,0,3
10_mouse-bite_spur_scratch_05_jpg.rf.a936b17fe2aa5ffc7d28e4c90c1ddf83.jpg,train,Yes,11,0,0,5,0,0,3,0,3
10_mouse_bite_01_jpg.rf.b9628bd6f8fbee1c23ac99b881420c2d.jpg,train,Yes,5,0,0,5,0,0,0,0,0
10_mouse_bite_01_jpg.rf.cee732ace980ebe666319bad3b5fc2b9.jpg,train,Yes,5,0,0,5,0,0,0,0,0
10_mouse_bite_02_jpg.rf.919fd0d2679a81b6b9b1424b7180a756.jpg,train,Yes,6,0,0,6,0,0,0,0,0
10_mouse_bite_03_jpg.rf.32d7035184f19724b9b7fadad18cab8b.jpg,train,Yes,5,0,0,5,0,0,0,0,0
10_mouse_bite_03_jpg.rf.871a7acc39dd00d871a55b3876432f93.jpg,train,Yes,5,0,0,5,0,0,0,0,0
10_mouse_bite_04_jpg.rf.106a830d401ca9a11295d5d06ec95630.jpg,train,Yes,5,0,0,5,0,0,0,0,0
10_mouse_bite_04_jpg.rf.d3f1b094371708a4b306e414a8c14fb0.jpg,train,Yes,5,0,0,5,0,0,0,0,0
10_open-circuit_pinhole_01_jpg.rf.3929150fbb1bff0e373d59bdc2c82e19.jpg,train,Yes,10,0,0,0,5,5,0,0,0
10_open-circuit_pinhole_01_jpg.rf.ade391199b738b632a2731e86638de3a.jpg,train,Yes,10,0,0,0,5,5,0,0,0
10_open-circuit_pinhole_01_jpg.rf.b88886eb42ad723560f18f4df6e41b8f.jpg,train,Yes,10,0,0,0,5,5,0,0,0
10_open-circuit_pinhole_01_jpg.rf.c6d6e177a52f6a44a8580b371f902b28.jpg,train,Yes,10,0,0,0,5,5,0,0,0
10_open-circuit_pinhole_02_jpg.rf.17c435ce7e37d7aeef8f16a155ae04b8.jpg,train,Yes,9,0,0,0,5,4,0,0,0
10_open-circuit_pinhole_02_jpg.rf.7c13eecec708ff8817d1f1428d5afbac.jpg,train,Yes,9,0,0,0,5,4,0,0,0
10_open-circuit_pinhole_04_jpg.rf.e6e40345a5f5dbb84917a64c5e663d99.jpg,train,Yes,9,0,0,0,5,4,0,0,0
10_open-circuit_pinhole_04_jpg.rf.fd0aa26b2c057cd4b05c1f919541a906.jpg,train,Yes,9,0,0,0,5,4,0,0,0
10_open-circuit_pinhole_05_jpg.rf.6e74ccbadca350034cdf4f9fdc0c7f88.jpg,train,Yes,9,0,0,0,5,4,0,0,0
10_open-circuit_pinhole_06_jpg.rf.edb9743e2c2af6a60160a17dfb625603.jpg,train,Yes,9,0,0,0,5,4,0,0,0
10_open-circuit_pinhole_06_jpg.rf.f07beb601c00036f4e0e9384bd397834.jpg,train,Yes,9,0,0,0,5,4,0,0,0
10_open-circuit_pinhole_06_jpg.rf.fc5b50161f69aaf4c737f3aa7b834a2a.jpg,train,Yes,9,0,0,0,5,4,0,0,0
10_open-circuit_scratch_01_jpg.rf.0e832956fe8f952793215423dede12c6.jpg,train,Yes,8,0,0,0,5,0,3,0,0
10_open-circuit_scratch_01_jpg.rf.35d7001b58e32d59ca0b303a82d181ad.jpg,train,Yes,8,0,0,0,5,0,3,0,0
10_open-circuit_scratch_01_jpg.rf.e03702664b1a3e0eecfb7269c980be96.jpg,train,Yes,8,0,0,0,5,0,3,0,0
10_open-circuit_scratch_02_jpg.rf.30feaa894f1718f19ad9618cb9f2119e.jpg,train,Yes,8,0,0,0,5,0,3,0,0
10_open-circuit_scratch_02_jpg.rf.d86e71697835321e00dfa6e67f262fde.jpg,train,Yes,8,0,0,0,5,0,3,0,0
10_open-circuit_scratch_03_jpg.rf.94e1861134e93631cdfbc0dcc2b9824f.jpg,train,Yes,7,0,0,0,5,0,2,0,0
10_open-circuit_scratch_04_jpg.rf.1158789d0cecc18a1fb6b116b6b9f8b3.jpg,train,Yes,7,0,0,0,5,0,2,0,0
10_open-circuit_scratch_04_jpg.rf.d0348f4b710345d68eeedbeb27ef12bb.jpg,train,Yes,7,0,0,0,5,0,2,0,0
10_open-circuit_scratch_05_jpg.rf.2a3ed1301ca9e03e52f1513d626a42d3.jpg,train,Yes,7,0,0,0,5,0,2,0,0
10_open-circuit_scratch_05_jpg.rf.86674df508dc45e74202993eb543c741.jpg,train,Yes,7,0,0,0,5,0,2,0,0
10_open-circuit_scratch_05_jpg.rf.e85467b87093afd5c4ef379669cda4cd.jpg,train,Yes,7,0,0,0,5,0,2,0,0
10_open-circuit_scratch_06_jpg.rf.05453fbee36a62b5f3f9751d4ef1b1d7.jpg,train,Yes,7,0,0,0,5,0,2,0,0
10_open-circuit_scratch_06_jpg.rf.53650528d7531dccc0de1a849427a2bb.jpg,train,Yes,7,0,0,0,5,0,2,0,0
10_open-circuit_scratch_06_jpg.rf.c5b1347bfb11b59b502d721cbe32a671.jpg,train,Yes,7,0,0,0,5,0,2,0,0
10_open_circuit_01_jpg.rf.26a5e96d25b5c7f8a7ec040c2c931f52.jpg,train,Yes,5,0,0,0,5,0,0,0,0
10_open_circuit_01_jpg.rf.284efcf36d110eb32f345f32c21924c9.jpg,train,Yes,5,0,0,0,5,0,0,0,0
10_open_circuit_01_jpg.rf.536896b1fbb24fbb9a05577de9321d88.jpg,train,Yes,5,0,0,0,5,0,0,0,0
10_open_circuit_01_jpg.rf.880becf6d163aff661ca7767c0925250.jpg,train,Yes,5,0,0,0,5,0,0,0,0
10_open_circuit_01_jpg.rf.925874aa757488f26be37b2af08d7380.jpg,train,Yes,5,0,0,0,5,0,0,0,0
10_open_circuit_02_jpg.rf.55bdf3dd6b085df58145b87da5724395.jpg,train,Yes,5,0,0,0,5,0,0,0,0
10_open_circuit_02_jpg.rf.8ca555ba01d532c7951bfbfef8b12713.jpg,train,Yes,5,0,0,0,5,0,0,0,0
10_open_circuit_02_jpg.rf.f91a28a2e118b870e7ab4ab48db29dd8.jpg,train,Yes,5,0,0,0,5,0,0,0,0
10_open_circuit_03_jpg.rf.0e2ca57d34897012483d15b96a90c085.jpg,train,Yes,5,0,0,0,5,0,0,0,0
10_open_circuit_03_jpg.rf.aee808dea4db61bee4103aa8ff8ded8c.jpg,train,Yes,5,0,0,0,5,0,0,0,0
10_open_circuit_04_jpg.rf.80f196a3b6bf8ce94d7808e03e704f43.jpg,train,Yes,5,0,0,0,5,0,0,0,0
10_open_circuit_04_jpg.rf.b16bdc6679c10815a54a36e27a054857.jpg,train,Yes,5,0,0,0,5,0,0,0,0
10_open_circuit_05_jpg.rf.ffc42c24089a687975c05957ca6ed760.jpg,train,Yes,5,0,0,0,5,0,0,0,0
10_open_circuit_06_jpg.rf.1474c51bb8711d3ab7a2a6ea19544108.jpg,train,Yes,5,0,0,0,5,0,0,0,0
10_open_circuit_06_jpg.rf.170506fa657f322a0d4107925ad4552b.jpg,train,Yes,5,0,0,0,5,0,0,0,0
10_open_circuit_06_jpg.rf.938a7dfd64d9e855a2d25a78d3ba5e71.jpg,train,Yes,5,0,0,0,5,0,0,0,0
10_pinhole_01_jpg.rf.5dd21bc1cc1971a18adc58f9ded5b5ed.jpg,train,Yes,2,0,0,0,0,2,0,0,0
10_pinhole_02_jpg.rf.17f51248d80ac599b39a98235f3771be.jpg,train,Yes,2,0,0,0,0,2,0,0,0
10_pinhole_02_jpg.rf.e6d6f235f7162d5291b8642ea2a5b57e.jpg,train,Yes,2,0,0,0,0,2,0,0,0
10_pinhole_03_jpg.rf.5f22159a37ba5d845163ada339db5ec0.jpg,train,Yes,2,0,0,0,0,2,0,0,0
10_pinhole_15_jpg.rf.14fd83d4e99cd3642cf0c75883b0b6bc.jpg,train,Yes,4,0,0,0,0,4,0,0,0
10_pinhole_15_jpg.rf.4d9c05072bf694bd5fea59dabbb94e46.jpg,train,Yes,4,0,0,0,0,4,0,0,0
10_pinhole_15_jpg.rf.db3dd6982d9f52f80e3215f1d3477046.jpg,train,Yes,4,0,0,0,0,4,0,0,0
10_pinhole_16_jpg.rf.4f2f5fcd6f919a9f7d6a91f5beea7427.jpg,train,Yes,4,0,0,0,0,4,0,0,0
10_pinhole_16_jpg.rf.d3b67346399d070ce3cde38bc06b7bf5.jpg,train,Yes,4,0,0,0,0,4,0,0,0
10_pinhole_scratch_10_jpg.rf.8372bec460d10c5b894bd607b48ac33f.jpg,train,Yes,7,0,0,0,0,3,4,0,0
10_pinhole_scratch_10_jpg.rf.92e16f69c5cd6efc80f0ba1e0595f89a.jpg,train,Yes,7,0,0,0,0,3,4,0,0
10_pinhole_scratch_10_jpg.rf.d60b9d3400810b8e1ba78126e3544c5d.jpg,train,Yes,7,0,0,0,0,3,4,0,0
10_pinhole_scratch_11_jpg.rf.9f7a75c098bab863b2941847e2e19bfa.jpg,train,Yes,6,0,0,0,0,4,2,0,0
10_pinhole_scratch_11_jpg.rf.fe10feeb36d4f6b935902dc282db4f8a.jpg,train,Yes,6,0,0,0,0,4,2,0,0
10_pinhole_scratch_12_jpg.rf.0d76e1bfe7130cb056620362224c5e20.jpg,train,Yes,7,0,0,0,0,4,3,0,0
10_pinhole_scratch_12_jpg.rf.0fcd1b855ed5bce452d1a50ae4a54108.jpg,train,Yes,7,0,0,0,0,4,3,0,0
10_pinhole_scratch_12_jpg.rf.2f8157e4cf3b5c00a314398a662251c8.jpg,train,Yes,7,0,0,0,0,4,3,0,0
10_pinhole_scratch_13_jpg.rf.08d515403dd592bbedf53c78a5a5424b.jpg,train,Yes,7,0,0,0,0,4,3,0,0
10_pinhole_scratch_13_jpg.rf.6c9b2481fa35897c0a6c98cf73dfb80e.jpg,train,Yes,7,0,0,0,0,4,3,0,0
10_pinhole_scratch_14_jpg.rf.19b7d546802d28e292f69259f0c44b25.jpg,train,Yes,6,0,0,0,0,4,2,0,0
10_pinhole_scratch_14_jpg.rf.d3d0ef353c1ec869ef2fc0e57d7a1172.jpg,train,Yes,6,0,0,0,0,4,2,0,0
10_pinhole_scratch_14_jpg.rf.e71ff856ca52eca147316e2c93d4f63e.jpg,train,Yes,6,0,0,0,0,4,2,0,0
10_pinhole_scratch_15_jpg.rf.1ea4dc3989275f8d64558858249acdde.jpg,train,Yes,6,0,0,0,0,4,2,0,0
10_pinhole_scratch_15_jpg.rf.8d5eff6f9f41272ef931f28721495230.jpg,train,Yes,6,0,0,0,0,4,2,0,0
10_pinhole_scratch_15_jpg.rf.a3b4bef24351ca155c0f3bea05345872.jpg,train,Yes,6,0,0,0,0,4,2,0,0
